route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,17575608,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575685,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575609,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575610,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575611,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575612,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575613,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575614,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575615,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575616,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575617,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575618,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575619,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575620,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575621,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575622,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575623,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575624,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575625,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575626,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575627,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575628,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575629,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575630,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575631,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575632,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575633,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575634,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575635,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575636,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575637,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575638,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575639,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575640,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575641,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575642,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575643,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575644,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575645,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575646,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575647,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575648,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575649,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575650,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575651,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575652,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575653,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575654,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575655,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575656,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575657,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575658,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575659,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575660,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575661,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575662,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575663,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575664,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575665,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575666,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575667,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575671,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575672,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575673,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575674,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575675,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575677,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575676,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575678,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575686,1 SPRING GARDEN TO MUMFORD TERM,,0,16928,7888,0,0
1,1,17575668,1 SPRING GARDEN TO MUMFORD TERM,,0,16948,7888,0,0
1,1,17575687,1 SPRING GARDEN TO MUMFORD TERM,,0,16967,7888,0,0
1,1,17575681,1 SPRING GARDEN TO MUMFORD TERM,,0,16923,7888,0,0
1,1,17575683,1 SPRING GARDEN TO MUMFORD TERM,,0,16940,7888,0,0
1,1,17575669,1 SPRING GARDEN TO MUMFORD TERM,,0,16972,7888,0,0
1,1,17575605,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8002,0,0
1,1,17575538,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575539,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575540,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575541,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575542,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575543,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575544,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575545,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575546,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575547,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575548,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575549,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575550,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575551,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575552,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575553,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575554,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575555,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575556,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575557,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575558,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575559,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575560,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575561,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575562,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575563,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575564,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575565,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575566,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575567,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575568,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575569,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575570,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575571,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575572,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575573,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575574,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575575,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575576,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575577,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575679,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575578,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575579,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575580,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575581,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575582,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575583,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575584,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575585,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575586,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575587,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575588,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575589,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575590,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575591,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575680,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575592,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575593,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575594,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575595,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575670,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575596,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575597,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575598,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575599,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575600,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575601,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575602,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575603,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575604,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
1,1,17575682,1 SPRING GARDEN TO BRIDGE TERM,,1,16940,8003,0,0
1,1,17575606,1 SPRING GARDEN TO BRIDGE TERM,,1,16972,8003,0,0
1,1,17575684,1 SPRING GARDEN TO BRIDGE TERM,,1,16928,8003,0,0
1,1,17575607,1 SPRING GARDEN TO BRIDGE TERM,,1,16948,8003,0,0
1,1,17575688,1 SPRING GARDEN TO BRIDGE TERM,,1,16967,8003,0,0
1,1,17575689,1 SPRING GARDEN TO BRIDGE TERM,,1,16923,8003,0,0
10,1,17574508,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574577,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574509,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574576,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574510,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574543,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574511,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574573,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574512,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574563,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574513,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574564,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574514,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574565,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574515,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574566,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574516,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574567,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574517,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574568,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574518,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574569,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574519,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574570,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574520,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574571,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574521,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574572,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574522,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574548,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574523,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574547,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574524,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574546,10 DALHOUSIE VIA SPRING GARDEN,,0,16950,7890,0,0
10,1,17574525,10 DALHOUSIE VIA SPRING GARDEN,,0,16942,7890,0,0
10,1,17574545,10 DALHOUSIE VIA SPRING GARDEN,,0,16977,7890,0,0
10,1,17574579,10 DALHOUSIE VIA SPRING GARDEN,,0,16929,7890,0,0
10,1,17574581,10 BRIDGE TERMINAL,,0,16950,7893,0,0
10,1,17574507,10 WESTPHAL ONLY,,1,16929,8007,0,0
10,1,17574578,10 WESTPHAL VIA MICMAC,,1,16950,8009,0,0
10,1,17574582,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574575,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574526,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574544,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574527,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574574,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574528,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574549,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574529,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574550,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574530,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574551,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574531,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574552,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574532,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574553,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574533,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574554,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574534,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574555,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574535,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574556,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574536,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574557,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574537,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574558,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574538,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574559,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574539,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574560,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574540,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574561,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
10,1,17574541,10 WESTPHAL VIA MICMAC,,1,16942,8008,0,0
10,1,17574562,10 WESTPHAL VIA MICMAC,,1,16977,8008,0,0
10,1,17574542,10 WESTPHAL VIA MICMAC,,1,16929,8008,0,0
10,1,17574580,10 WESTPHAL VIA MICMAC,,1,16950,8008,0,0
14,1,17574628,14 SCOTIA SQ VIA SAINT MARYS,,0,16920,7901,0,0
14,1,17574608,14 SCOTIA SQ VIA SAINT MARYS,,0,16963,7901,0,0
14,1,17574609,14 SCOTIA SQ VIA SAINT MARYS,,0,16997,7901,0,0
14,1,17574610,14 SCOTIA SQ VIA SAINT MARYS,,0,16924,7901,0,0
14,1,17574611,14 SCOTIA SQ VIA SAINT MARYS,,0,16920,7901,0,0
14,1,17574612,14 SCOTIA SQ VIA SAINT MARYS,,0,16963,7901,0,0
14,1,17574613,14 SCOTIA SQ VIA SAINT MARYS,,0,16997,7901,0,0
14,1,17574614,14 SCOTIA SQ VIA SAINT MARYS,,0,16924,7901,0,0
14,1,17574615,14 SCOTIA SQ VIA SAINT MARYS,,0,16920,7901,0,0
14,1,17574616,14 SCOTIA SQ VIA SAINT MARYS,,0,16963,7901,0,0
14,1,17574617,14 SCOTIA SQ VIA SAINT MARYS,,0,16997,7901,0,0
14,1,17574618,14 SCOTIA SQ VIA SAINT MARYS,,0,16924,7901,0,0
14,1,17574619,14 SCOTIA SQ VIA SAINT MARYS,,0,16920,7901,0,0
14,1,17574620,14 SCOTIA SQ VIA SAINT MARYS,,0,16963,7901,0,0
14,1,17574621,14 SCOTIA SQ VIA SAINT MARYS,,0,16997,7901,0,0
14,1,17574622,14 SCOTIA SQ VIA SAINT MARYS,,0,16924,7901,0,0
14,1,17574623,14 SCOTIA SQ VIA SAINT MARYS,,0,16920,7901,0,0
14,1,17574624,14 SCOTIA SQ VIA SAINT MARYS,,0,16963,7901,0,0
14,1,17574627,14 MUMFORD TERMINAL,,0,16997,7902,0,0
14,1,17574625,14 LEIBLIN PARK,,1,16963,8019,0,0
14,1,17574591,14 LEIBLIN PARK,,1,16997,8019,0,0
14,1,17574592,14 LEIBLIN PARK,,1,16924,8018,0,0
14,1,17574593,14 LEIBLIN PARK,,1,16920,8018,0,0
14,1,17574594,14 LEIBLIN PARK,,1,16963,8018,0,0
14,1,17574595,14 LEIBLIN PARK,,1,16997,8018,0,0
14,1,17574596,14 LEIBLIN PARK,,1,16924,8018,0,0
14,1,17574597,14 LEIBLIN PARK,,1,16920,8018,0,0
14,1,17574598,14 LEIBLIN PARK,,1,16963,8018,0,0
14,1,17574599,14 LEIBLIN PARK,,1,16997,8018,0,0
14,1,17574600,14 LEIBLIN PARK,,1,16924,8018,0,0
14,1,17574601,14 LEIBLIN PARK,,1,16920,8018,0,0
14,1,17574602,14 LEIBLIN PARK,,1,16963,8018,0,0
14,1,17574603,14 LEIBLIN PARK,,1,16997,8018,0,0
14,1,17574604,14 LEIBLIN PARK,,1,16924,8018,0,0
14,1,17574605,14 LEIBLIN PARK,,1,16920,8018,0,0
14,1,17574606,14 LEIBLIN PARK,,1,16963,8018,0,0
14,1,17574607,14 LEIBLIN PARK,,1,16997,8018,0,0
14,1,17574626,14 LEIBLIN PARK,,1,16924,8018,0,0
15,1,17574660,15 MUMFORD TERMINAL,,0,16992,7905,0,0
15,1,17574661,15 MUMFORD TERMINAL,,0,16952,7905,0,0
15,1,17574662,15 MUMFORD TERMINAL,,0,16992,7905,0,0
15,1,17574663,15 MUMFORD TERMINAL,,0,16952,7905,0,0
15,1,17574664,15 MUMFORD TERMINAL,,0,16930,7905,0,0
15,1,17574665,15 MUMFORD TERMINAL,,0,16930,7905,0,0
15,1,17574666,15 MUMFORD TERMINAL,,0,16992,7905,0,0
15,1,17574667,15 MUMFORD TERMINAL,,0,16993,7905,0,0
15,1,17574668,15 MUMFORD TERMINAL,,0,16986,7905,0,0
15,1,17574669,15 MUMFORD TERMINAL,,0,16919,7905,0,0
15,1,17574670,15 MUMFORD TERMINAL,,0,16930,7905,0,0
15,1,17574671,15 MUMFORD TERMINAL,,0,16993,7905,0,0
15,1,17574672,15 MUMFORD TERMINAL,,0,16986,7905,0,0
15,1,17574647,15 PURCELLS COVE,,1,16992,8022,0,0
15,1,17574648,15 PURCELLS COVE,,1,16952,8022,0,0
15,1,17574649,15 PURCELLS COVE,,1,16992,8022,0,0
15,1,17574650,15 PURCELLS COVE,,1,16952,8022,0,0
15,1,17574651,15 PURCELLS COVE,,1,16930,8022,0,0
15,1,17574652,15 PURCELLS COVE,,1,16930,8022,0,0
15,1,17574653,15 PURCELLS COVE,,1,16992,8022,0,0
15,1,17574654,15 PURCELLS COVE,,1,16993,8022,0,0
15,1,17574655,15 PURCELLS COVE,,1,16986,8022,0,0
15,1,17574656,15 PURCELLS COVE,,1,16919,8022,0,0
15,1,17574657,15 PURCELLS COVE,,1,16930,8022,0,0
15,1,17574658,15 PURCELLS COVE,,1,16993,8022,0,0
15,1,17574659,15 PURCELLS COVE,,1,16986,8022,0,0
2,1,17576124,2 WATER ST TERMINAL VIA NORTH,,0,16931,7910,0,0
2,1,17576125,2 WATER ST TERMINAL VIA NORTH,,0,16937,7910,0,0
2,1,17576126,2 WATER ST TERMINAL VIA NORTH,,0,16989,7910,0,0
2,1,17576127,2 WATER ST TERMINAL VIA NORTH,,0,17003,7910,0,0
2,1,17576168,2 WATER ST TERMINAL VIA NORTH,,0,16960,7910,0,0
2,1,17576169,2 WATER ST TERMINAL VIA NORTH,,0,17010,7910,0,0
2,1,17576170,2 WATER ST TERMINAL VIA NORTH,,0,16937,7910,0,0
2,1,17576128,2 WATER ST TERMINAL VIA NORTH,,0,17006,7910,0,0
2,1,17576129,2 WATER ST TERMINAL VIA NORTH,,0,16989,7910,0,0
2,1,17576130,2 WATER ST TERMINAL VIA NORTH,,0,16931,7910,0,0
2,1,17576131,2 WATER ST TERMINAL VIA NORTH,,0,17003,7910,0,0
2,1,17576132,2 WATER ST TERMINAL VIA NORTH,,0,16960,7910,0,0
2,1,17576133,2 WATER ST TERMINAL VIA NORTH,,0,17010,7910,0,0
2,1,17576134,2 WATER ST TERMINAL VIA NORTH,,0,16937,7910,0,0
2,1,17576135,2 WATER ST TERMINAL VIA NORTH,,0,17006,7910,0,0
2,1,17576136,2 WATER ST TERMINAL VIA NORTH,,0,16989,7910,0,0
2,1,17576137,2 WATER ST TERMINAL VIA NORTH,,0,16931,7910,0,0
2,1,17576138,2 WATER ST TERMINAL VIA NORTH,,0,17019,7910,0,0
2,1,17576139,2 WATER ST TERMINAL VIA NORTH,,0,16960,7910,0,0
2,1,17576140,2 WATER ST TERMINAL VIA NORTH,,0,17010,7910,0,0
2,1,17576141,2 WATER ST TERMINAL VIA NORTH,,0,17026,7910,0,0
2,1,17576142,2 WATER ST TERMINAL VIA NORTH,,0,17014,7910,0,0
2,1,17576143,2 WATER ST TERMINAL VIA NORTH,,0,17006,7910,0,0
2,1,17576144,2 WATER ST TERMINAL VIA NORTH,,0,16989,7910,0,0
2,1,17576145,2 WATER ST TERMINAL VIA NORTH,,0,17023,7910,0,0
2,1,17576146,2 WATER ST TERMINAL VIA NORTH,,0,16960,7910,0,0
2,1,17576147,2 WATER ST TERMINAL VIA NORTH,,0,17010,7910,0,0
2,1,17576148,2 WATER ST TERMINAL VIA NORTH,,0,17026,7910,0,0
2,1,17576149,2 WATER ST TERMINAL VIA NORTH,,0,17014,7910,0,0
2,1,17576150,2 WATER ST TERMINAL VIA NORTH,,0,17006,7910,0,0
2,1,17576151,2 WATER ST TERMINAL VIA NORTH,,0,16989,7910,0,0
2,1,17576152,2 WATER ST TERMINAL VIA NORTH,,0,17023,7910,0,0
2,1,17576153,2 WATER ST TERMINAL VIA NORTH,,0,16975,7910,0,0
2,1,17576154,2 WATER ST TERMINAL VIA NORTH,,0,16960,7910,0,0
2,1,17576155,2 WATER ST TERMINAL VIA NORTH,,0,17026,7910,0,0
2,1,17576156,2 WATER ST TERMINAL VIA NORTH,,0,17014,7910,0,0
2,1,17576157,2 WATER ST TERMINAL VIA NORTH,,0,17006,7910,0,0
2,1,17576158,2 WATER ST TERMINAL VIA NORTH,,0,16989,7910,0,0
2,1,17576159,2 WATER ST TERMINAL VIA NORTH,,0,17023,7910,0,0
2,1,17576160,2 WATER ST TERMINAL VIA NORTH,,0,16975,7910,0,0
2,1,17576161,2 WATER ST TERMINAL VIA NORTH,,0,17035,7910,0,0
